Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Round,EventName,Time_Seconds
-1 days +23:44:48.500000,26.2,72.2,1015.9,False,35.6,72,0.8,4,Miami Grand Prix,-911.5
-1 days +23:45:48.495000,26.3,73.0,1015.8,False,35.4,15,1.0,4,Miami Grand Prix,-851.505
-1 days +23:46:48.501000,26.3,72.7,1015.9,False,35.4,135,0.6,4,Miami Grand Prix,-791.499
-1 days +23:47:48.501000,26.3,72.9,1015.8,False,36.0,57,0.8,4,Miami Grand Prix,-731.499
-1 days +23:48:48.501000,26.3,73.8,1015.7,False,35.9,165,0.9,4,Miami Grand Prix,-671.499
-1 days +23:49:48.518000,26.3,72.5,1015.8,False,35.8,145,1.5,4,Miami Grand Prix,-611.482
-1 days +23:50:48.536000,26.1,73.1,1015.7,False,36.1,0,0.0,4,Miami Grand Prix,-551.464
-1 days +23:51:48.538000,26.4,72.1,1015.8,False,35.9,114,1.0,4,Miami Grand Prix,-491.462
-1 days +23:52:48.555000,26.4,72.7,1015.8,False,35.4,75,1.1,4,Miami Grand Prix,-431.445
-1 days +23:53:48.550000,26.4,72.8,1015.9,False,35.2,271,0.5,4,Miami Grand Prix,-371.45
-1 days +23:54:48.553000,26.3,72.3,1015.8,False,35.8,0,0.0,4,Miami Grand Prix,-311.447
-1 days +23:55:48.558000,26.5,72.0,1015.9,False,34.9,269,1.5,4,Miami Grand Prix,-251.442
-1 days +23:56:48.589000,26.6,70.6,1015.9,False,35.6,299,1.5,4,Miami Grand Prix,-191.411
-1 days +23:57:48.592000001,26.6,70.9,1015.9,False,35.8,279,1.6,4,Miami Grand Prix,-131.407999999
-1 days +23:58:48.595000,26.6,71.8,1015.8,False,35.5,310,0.8,4,Miami Grand Prix,-71.405
-1 days +23:59:48.620000,26.5,72.2,1015.9,False,35.7,41,0.4,4,Miami Grand Prix,-11.38
0 days 00:00:48.616000,26.6,71.9,1015.9,False,35.9,69,0.5,4,Miami Grand Prix,48.616
0 days 00:01:48.616000,26.5,72.5,1015.9,False,35.9,0,0.0,4,Miami Grand Prix,108.616
0 days 00:02:48.624000,26.6,73.0,1015.9,False,36.2,268,0.6,4,Miami Grand Prix,168.624
0 days 00:03:48.621000,26.7,72.8,1015.9,False,36.5,18,0.6,4,Miami Grand Prix,228.621
0 days 00:04:48.617000,26.8,72.8,1015.9,False,36.6,264,1.1,4,Miami Grand Prix,288.617
0 days 00:05:48.634000,26.9,71.7,1016.0,False,36.5,356,0.3,4,Miami Grand Prix,348.634
0 days 00:06:48.644000,26.9,71.3,1015.8,False,36.7,93,0.5,4,Miami Grand Prix,408.644
0 days 00:07:48.622000,27.0,70.4,1015.9,False,36.4,0,0.0,4,Miami Grand Prix,468.622
0 days 00:08:48.618000,27.1,68.9,1015.8,False,36.4,273,2.0,4,Miami Grand Prix,528.618
0 days 00:09:48.636000,27.1,70.1,1015.8,False,37.2,335,1.7,4,Miami Grand Prix,588.636
0 days 00:10:48.630000,27.2,68.6,1015.9,False,37.4,301,1.0,4,Miami Grand Prix,648.63
0 days 00:11:48.627000,27.2,69.0,1016.0,False,37.4,296,1.8,4,Miami Grand Prix,708.627
0 days 00:12:48.632000,27.2,68.8,1016.0,False,37.1,295,0.6,4,Miami Grand Prix,768.632
0 days 00:13:48.633000,27.3,69.1,1015.9,False,37.8,239,0.8,4,Miami Grand Prix,828.633
0 days 00:14:48.637000,27.4,69.1,1015.8,False,38.3,85,0.5,4,Miami Grand Prix,888.637
0 days 00:15:48.636000,27.4,69.7,1015.9,False,37.6,215,0.5,4,Miami Grand Prix,948.636
0 days 00:16:48.810000,27.4,69.1,1016.0,False,37.9,14,0.7,4,Miami Grand Prix,1008.81
0 days 00:17:48.801999999,27.4,68.5,1015.9,False,38.1,253,0.6,4,Miami Grand Prix,1068.801999999
0 days 00:18:48.819000,27.2,68.6,1016.0,False,38.0,0,0.0,4,Miami Grand Prix,1128.819
0 days 00:19:48.808000,27.1,68.6,1016.0,False,39.4,221,0.5,4,Miami Grand Prix,1188.808
0 days 00:20:48.810000,27.2,69.0,1016.0,False,40.7,291,1.8,4,Miami Grand Prix,1248.81
0 days 00:21:48.810000,27.3,68.3,1015.9,False,40.8,161,0.5,4,Miami Grand Prix,1308.81
0 days 00:22:48.817000,27.5,68.7,1015.9,False,40.9,177,0.5,4,Miami Grand Prix,1368.817
0 days 00:23:48.828000,27.5,69.5,1015.9,False,42.3,119,0.5,4,Miami Grand Prix,1428.828
0 days 00:24:48.827000,27.5,69.4,1015.8,False,42.2,184,1.1,4,Miami Grand Prix,1488.827
0 days 00:25:48.840000,27.5,69.6,1015.8,False,42.0,359,1.5,4,Miami Grand Prix,1548.84
0 days 00:26:48.862000,27.7,69.6,1015.8,False,41.7,121,0.5,4,Miami Grand Prix,1608.862
0 days 00:27:48.869000,27.8,67.9,1015.9,False,41.0,86,1.2,4,Miami Grand Prix,1668.869
0 days 00:28:48.899000,27.8,67.2,1015.8,False,40.9,317,3.9,4,Miami Grand Prix,1728.899
0 days 00:29:48.892000,27.8,67.5,1015.8,False,41.8,74,2.0,4,Miami Grand Prix,1788.892
0 days 00:30:48.899000,27.8,67.4,1015.8,False,41.1,158,0.5,4,Miami Grand Prix,1848.899
0 days 00:31:48.903000,27.8,66.5,1015.8,False,41.2,318,2.5,4,Miami Grand Prix,1908.903
0 days 00:32:48.883000,27.9,67.2,1015.7,False,40.9,285,1.1,4,Miami Grand Prix,1968.883
0 days 00:33:48.895000,27.9,68.1,1015.8,False,40.0,275,1.2,4,Miami Grand Prix,2028.895
0 days 00:34:48.900999999,27.9,67.1,1015.8,False,38.6,278,0.7,4,Miami Grand Prix,2088.900999999
0 days 00:35:48.904000,27.9,67.5,1015.7,False,39.3,59,1.1,4,Miami Grand Prix,2148.904
0 days 00:36:48.888000,27.9,68.5,1015.7,False,38.6,0,0.0,4,Miami Grand Prix,2208.888
0 days 00:37:48.904000,27.9,68.8,1015.8,False,38.7,269,1.3,4,Miami Grand Prix,2268.904
0 days 00:38:48.903000,27.9,67.6,1015.8,False,38.4,314,0.9,4,Miami Grand Prix,2328.903
0 days 00:39:48.919000,27.8,67.8,1015.8,False,37.4,177,1.2,4,Miami Grand Prix,2388.919
0 days 00:40:48.916000,27.8,68.0,1015.8,False,37.7,201,0.4,4,Miami Grand Prix,2448.916
0 days 00:41:48.963000,27.7,67.8,1015.8,False,36.8,260,0.8,4,Miami Grand Prix,2508.963
0 days 00:42:48.935000,27.5,68.2,1015.8,False,37.2,273,1.0,4,Miami Grand Prix,2568.935
0 days 00:43:48.935000,27.5,68.6,1015.8,False,37.0,262,1.6,4,Miami Grand Prix,2628.935
0 days 00:44:48.953000,27.6,68.6,1015.8,False,36.5,217,1.1,4,Miami Grand Prix,2688.953
0 days 00:45:48.956000,27.5,69.2,1015.7,False,37.0,272,1.3,4,Miami Grand Prix,2748.956
0 days 00:46:48.984000,27.5,68.8,1015.7,False,37.0,336,0.6,4,Miami Grand Prix,2808.984
0 days 00:47:48.998000,27.5,68.7,1015.7,False,37.4,349,1.7,4,Miami Grand Prix,2868.998
0 days 00:48:49.001000,27.6,67.9,1015.7,False,36.8,331,0.9,4,Miami Grand Prix,2929.001
0 days 00:49:48.999000,27.6,68.5,1015.6,False,37.5,302,0.9,4,Miami Grand Prix,2988.999
0 days 00:50:49.002000,27.7,67.4,1015.6,False,37.3,334,2.4,4,Miami Grand Prix,3049.002
0 days 00:51:48.999000,27.8,67.4,1015.6,False,37.4,273,0.4,4,Miami Grand Prix,3108.999
0 days 00:52:49.005000,27.8,66.9,1015.6,False,37.8,268,2.1,4,Miami Grand Prix,3169.005
0 days 00:53:49.001000,27.8,66.9,1015.5,False,38.0,260,0.8,4,Miami Grand Prix,3229.001
0 days 00:54:48.985000,27.8,66.8,1015.5,False,38.3,245,0.8,4,Miami Grand Prix,3288.985
0 days 00:55:49.001000,27.9,66.4,1015.4,False,38.8,0,0.0,4,Miami Grand Prix,3349.001
0 days 00:56:49.001000,27.9,66.6,1015.4,False,39.1,301,1.0,4,Miami Grand Prix,3409.001
0 days 00:57:49.011000,28.0,66.6,1015.4,False,38.9,278,1.7,4,Miami Grand Prix,3469.011
0 days 00:58:49.007000,27.9,67.0,1015.4,False,39.0,262,1.7,4,Miami Grand Prix,3529.007
0 days 00:59:49.010000,27.9,66.8,1015.3,False,38.6,269,0.4,4,Miami Grand Prix,3589.01
0 days 01:00:49.014000,27.9,67.0,1015.3,False,39.0,300,1.1,4,Miami Grand Prix,3649.014
0 days 01:01:49.036000,28.0,66.6,1015.3,False,38.7,240,0.9,4,Miami Grand Prix,3709.036
0 days 01:02:49.044000,27.9,67.1,1015.3,False,38.4,267,1.3,4,Miami Grand Prix,3769.044
0 days 01:03:49.046000,27.8,67.0,1015.4,False,38.3,300,2.4,4,Miami Grand Prix,3829.046
0 days 01:04:49.051000,27.8,68.3,1015.3,False,39.1,0,1.8,4,Miami Grand Prix,3889.051
0 days 01:05:49.043000,27.9,67.7,1015.3,False,39.2,0,0.0,4,Miami Grand Prix,3949.043
0 days 01:06:49.062000,28.0,66.7,1015.3,False,39.3,333,1.8,4,Miami Grand Prix,4009.062
0 days 01:07:49.067000,27.9,67.4,1015.3,False,39.3,316,2.3,4,Miami Grand Prix,4069.067
0 days 01:08:49.082999999,27.9,65.9,1015.3,False,38.4,269,2.4,4,Miami Grand Prix,4129.082999999
0 days 01:09:49.087000,27.9,66.7,1015.4,False,38.5,271,2.3,4,Miami Grand Prix,4189.087
0 days 01:10:49.116000,27.9,67.3,1015.4,False,39.2,271,1.5,4,Miami Grand Prix,4249.116
0 days 01:11:49.118000,28.0,67.7,1015.3,False,39.4,257,0.8,4,Miami Grand Prix,4309.118
0 days 01:12:49.145999999,28.0,67.7,1015.4,False,39.1,348,1.5,4,Miami Grand Prix,4369.145999999
0 days 01:13:49.146000,28.1,67.6,1015.5,False,38.8,268,1.2,4,Miami Grand Prix,4429.146
0 days 01:14:49.144000,28.1,67.4,1015.4,False,38.9,0,0.0,4,Miami Grand Prix,4489.144
0 days 01:15:49.155000,28.1,67.1,1015.4,False,38.2,0,0.0,4,Miami Grand Prix,4549.155
0 days 01:16:49.309000,28.1,67.2,1015.4,False,38.2,262,0.4,4,Miami Grand Prix,4609.309
0 days 01:17:49.302000,27.9,67.5,1015.4,False,38.0,318,1.2,4,Miami Grand Prix,4669.302
0 days 01:18:49.295000,28.0,67.3,1015.4,False,37.6,260,1.3,4,Miami Grand Prix,4729.295
0 days 01:19:49.304000,27.9,67.9,1015.4,False,37.8,278,1.6,4,Miami Grand Prix,4789.304
0 days 01:20:49.312000,27.8,68.6,1015.4,False,37.0,334,2.6,4,Miami Grand Prix,4849.312
0 days 01:21:49.311000,27.8,68.2,1015.3,False,37.6,335,1.1,4,Miami Grand Prix,4909.311
0 days 01:22:49.312000,27.6,68.1,1015.3,False,37.0,192,0.7,4,Miami Grand Prix,4969.312
0 days 01:23:49.311000,27.8,67.4,1015.3,False,36.7,155,1.0,4,Miami Grand Prix,5029.311
0 days 01:24:49.319000,27.7,67.6,1015.2,False,37.1,0,0.0,4,Miami Grand Prix,5089.319
0 days 01:25:49.310000,27.7,68.1,1015.2,False,37.1,52,1.0,4,Miami Grand Prix,5149.31
0 days 01:26:49.308000,27.8,68.4,1015.3,False,37.2,322,0.9,4,Miami Grand Prix,5209.308
0 days 01:27:49.319000,27.8,68.2,1015.1,False,36.3,178,0.9,4,Miami Grand Prix,5269.319
0 days 01:28:49.326000,27.7,68.8,1015.2,False,37.0,256,0.6,4,Miami Grand Prix,5329.326
0 days 01:29:49.321000,27.8,68.9,1015.2,False,37.4,326,0.8,4,Miami Grand Prix,5389.321
0 days 01:30:49.336000,27.8,68.2,1015.2,False,37.2,32,0.4,4,Miami Grand Prix,5449.336
0 days 01:31:49.356000,27.5,68.2,1015.2,False,37.2,32,0.4,4,Miami Grand Prix,5509.356
0 days 01:32:49.383000,27.8,68.3,1015.2,False,37.1,0,0.0,4,Miami Grand Prix,5569.383
0 days 01:33:49.369000,27.8,68.4,1015.1,False,36.9,291,0.4,4,Miami Grand Prix,5629.369
0 days 01:34:49.386000,27.8,68.1,1015.2,False,36.9,347,0.4,4,Miami Grand Prix,5689.386
0 days 01:35:49.386000,27.7,68.2,1015.2,False,37.1,16,0.5,4,Miami Grand Prix,5749.386
0 days 01:36:49.386000,27.7,68.1,1015.2,False,36.7,335,1.8,4,Miami Grand Prix,5809.386
0 days 01:37:49.402000,27.6,69.4,1015.1,False,36.0,141,1.2,4,Miami Grand Prix,5869.402
0 days 01:38:49.403000,27.5,70.7,1015.1,False,34.7,99,1.8,4,Miami Grand Prix,5929.403
0 days 01:39:49.434000,27.4,73.0,1015.1,False,36.0,132,1.0,4,Miami Grand Prix,5989.434
0 days 01:40:49.447000,27.4,72.7,1015.0,False,35.2,153,2.3,4,Miami Grand Prix,6049.447
0 days 01:41:49.445000,27.2,73.9,1015.0,False,35.8,115,2.9,4,Miami Grand Prix,6109.445
0 days 01:42:49.435000,27.1,74.2,1015.0,False,35.2,148,2.6,4,Miami Grand Prix,6169.435
0 days 01:43:50.501000,27.0,74.4,1015.0,False,34.8,141,4.8,4,Miami Grand Prix,6230.501
0 days 01:44:49.451000,26.9,74.5,1014.9,False,35.2,154,2.8,4,Miami Grand Prix,6289.451
0 days 01:45:49.451000,26.9,75.0,1015.0,True,35.3,122,2.7,4,Miami Grand Prix,6349.451
0 days 01:46:49.441000,26.9,74.8,1015.0,False,35.6,131,2.4,4,Miami Grand Prix,6409.441
0 days 01:47:49.452000,27.0,74.2,1015.0,False,35.1,107,1.3,4,Miami Grand Prix,6469.452
0 days 01:48:49.452000,26.9,74.0,1014.9,False,35.1,129,0.9,4,Miami Grand Prix,6529.452
0 days 01:49:49.452000,26.9,72.8,1014.9,False,34.7,154,1.8,4,Miami Grand Prix,6589.452
0 days 01:50:49.444000,26.9,73.6,1014.9,True,35.7,128,0.7,4,Miami Grand Prix,6649.444
0 days 01:51:49.453000,27.0,73.6,1014.8,True,35.6,114,2.5,4,Miami Grand Prix,6709.453
0 days 01:52:49.452000,27.0,73.8,1014.9,False,35.7,167,2.1,4,Miami Grand Prix,6769.452
0 days 01:53:49.457000,27.0,74.0,1014.9,False,36.0,144,2.5,4,Miami Grand Prix,6829.457
-1 days +23:07:46.504000,12.4,74.4,1025.5,False,17.2,185,5.7,5,Canadian Grand Prix,-3133.496
-1 days +23:08:46.501000,12.6,74.4,1025.5,False,17.2,185,5.7,5,Canadian Grand Prix,-3073.499
-1 days +23:09:46.506000,12.6,74.4,1025.5,False,17.2,185,5.7,5,Canadian Grand Prix,-3013.494
-1 days +23:10:46.490000,12.6,74.4,1025.5,False,17.2,185,5.7,5,Canadian Grand Prix,-2953.51
-1 days +23:11:46.503000,12.3,74.4,1025.5,False,17.2,185,5.7,5,Canadian Grand Prix,-2893.497
-1 days +23:12:46.497000,12.6,74.4,1025.5,False,17.2,185,5.7,5,Canadian Grand Prix,-2833.503
-1 days +23:13:46.510000,12.5,74.4,1025.5,False,17.2,185,5.7,5,Canadian Grand Prix,-2773.49
-1 days +23:14:46.511000,12.4,74.4,1025.5,False,17.2,185,5.7,5,Canadian Grand Prix,-2713.489
-1 days +23:15:46.527000,12.5,74.4,1025.5,False,17.2,185,5.7,5,Canadian Grand Prix,-2653.473
-1 days +23:16:46.536000,12.4,74.4,1025.5,False,17.2,185,5.7,5,Canadian Grand Prix,-2593.464
-1 days +23:17:46.555000,12.7,75.8,1025.4,False,16.9,169,6.2,5,Canadian Grand Prix,-2533.445
-1 days +23:18:46.540000,12.5,74.9,1025.3,False,17.1,193,4.1,5,Canadian Grand Prix,-2473.46
-1 days +23:19:46.549000,12.5,74.7,1025.4,False,17.1,194,4.3,5,Canadian Grand Prix,-2413.451
-1 days +23:20:46.556000,12.6,73.9,1025.4,False,17.0,185,4.6,5,Canadian Grand Prix,-2353.444
-1 days +23:21:46.565000,12.3,73.9,1025.4,False,17.0,185,4.6,5,Canadian Grand Prix,-2293.435
-1 days +23:22:46.563000,12.4,73.9,1025.4,False,17.0,185,4.6,5,Canadian Grand Prix,-2233.437
-1 days +23:23:46.579000001,12.5,73.9,1025.4,False,17.0,185,4.6,5,Canadian Grand Prix,-2173.420999999
-1 days +23:24:46.574000,12.4,73.9,1025.4,False,17.0,185,4.6,5,Canadian Grand Prix,-2113.426
-1 days +23:25:46.586000,12.5,73.9,1025.4,False,17.0,185,4.6,5,Canadian Grand Prix,-2053.414
-1 days +23:26:46.605000,12.5,73.9,1025.4,False,17.0,185,4.6,5,Canadian Grand Prix,-1993.395
-1 days +23:27:46.602000,12.4,73.9,1025.4,False,17.0,185,4.6,5,Canadian Grand Prix,-1933.398
-1 days +23:28:46.621000,12.4,73.9,1025.4,False,17.0,185,4.6,5,Canadian Grand Prix,-1873.379
-1 days +23:29:46.634000,12.8,73.2,1025.2,False,17.5,188,4.3,5,Canadian Grand Prix,-1813.366
-1 days +23:30:46.644000,12.6,72.9,1025.2,False,17.9,168,3.5,5,Canadian Grand Prix,-1753.356
-1 days +23:31:46.648000,12.9,71.9,1025.2,False,17.6,193,4.9,5,Canadian Grand Prix,-1693.352
-1 days +23:32:46.648000,12.4,71.9,1025.2,False,17.6,193,4.9,5,Canadian Grand Prix,-1633.352
-1 days +23:33:46.636000,12.8,72.4,1025.2,False,17.0,200,4.4,5,Canadian Grand Prix,-1573.364
-1 days +23:34:46.637000,12.4,72.4,1025.2,False,17.0,200,4.4,5,Canadian Grand Prix,-1513.363
-1 days +23:35:46.667000,12.4,72.4,1025.2,False,17.0,200,4.4,5,Canadian Grand Prix,-1453.333
-1 days +23:36:46.650000,12.4,72.4,1025.2,False,17.0,200,4.4,5,Canadian Grand Prix,-1393.35
-1 days +23:37:46.656000,12.3,72.4,1025.2,False,17.0,200,4.4,5,Canadian Grand Prix,-1333.344
-1 days +23:38:46.663000,12.2,72.4,1025.2,False,17.0,200,4.4,5,Canadian Grand Prix,-1273.337
-1 days +23:39:46.664000,12.3,72.4,1025.2,False,17.0,200,4.4,5,Canadian Grand Prix,-1213.336
-1 days +23:40:46.667000,12.3,72.4,1025.2,False,17.0,200,4.4,5,Canadian Grand Prix,-1153.333
-1 days +23:41:46.674000,12.5,75.3,1025.1,False,16.3,180,5.4,5,Canadian Grand Prix,-1093.326
-1 days +23:42:46.675000,12.3,76.4,1025.1,False,16.5,185,2.7,5,Canadian Grand Prix,-1033.325
-1 days +23:43:46.689000,12.6,76.8,1025.0,False,16.8,179,4.1,5,Canadian Grand Prix,-973.311
-1 days +23:44:46.708000,12.3,76.8,1025.0,False,16.8,179,4.1,5,Canadian Grand Prix,-913.292
-1 days +23:45:46.708000,12.3,76.8,1025.0,False,16.8,179,4.1,5,Canadian Grand Prix,-853.292
-1 days +23:46:46.708000,12.3,76.8,1025.0,False,16.8,179,4.1,5,Canadian Grand Prix,-793.292
-1 days +23:47:46.710000,12.3,76.8,1025.0,False,16.8,179,4.1,5,Canadian Grand Prix,-733.29
-1 days +23:48:46.700000,12.7,77.1,1024.7,False,16.7,196,3.3,5,Canadian Grand Prix,-673.3
-1 days +23:49:46.702000,12.6,77.6,1024.7,False,16.7,184,3.8,5,Canadian Grand Prix,-613.298
-1 days +23:50:46.709000,12.2,77.6,1024.7,False,16.7,184,3.8,5,Canadian Grand Prix,-553.291
-1 days +23:51:46.715000,12.2,77.6,1024.7,False,16.7,184,3.8,5,Canadian Grand Prix,-493.285
-1 days +23:52:46.710000,12.4,78.9,1024.5,False,17.3,198,2.7,5,Canadian Grand Prix,-433.29
-1 days +23:53:46.706000,12.4,78.0,1024.5,False,17.2,194,3.5,5,Canadian Grand Prix,-373.294
-1 days +23:54:46.717000,12.4,78.8,1024.5,False,17.2,192,3.4,5,Canadian Grand Prix,-313.283
-1 days +23:55:46.742000,12.4,78.3,1024.5,False,16.7,196,3.9,5,Canadian Grand Prix,-253.258
-1 days +23:56:46.758000,12.3,78.6,1024.6,False,16.9,187,2.5,5,Canadian Grand Prix,-193.242
-1 days +23:57:46.761000,12.5,78.6,1024.6,False,16.9,187,2.5,5,Canadian Grand Prix,-133.239
-1 days +23:58:46.759000,12.4,79.2,1024.5,False,17.2,189,2.3,5,Canadian Grand Prix,-73.241
-1 days +23:59:46.772000,12.5,79.2,1024.5,False,17.2,189,2.3,5,Canadian Grand Prix,-13.228
0 days 00:00:46.800000,12.5,78.4,1024.5,False,17.1,206,2.7,5,Canadian Grand Prix,46.8
0 days 00:01:46.795000,12.5,78.1,1024.6,False,17.1,201,2.5,5,Canadian Grand Prix,106.795
0 days 00:02:46.792000,12.5,77.2,1024.5,False,17.1,197,2.8,5,Canadian Grand Prix,166.792
0 days 00:03:46.798000,12.3,77.2,1024.5,False,17.1,197,2.8,5,Canadian Grand Prix,226.798
0 days 00:04:46.812000,12.5,76.8,1024.4,False,17.1,193,3.3,5,Canadian Grand Prix,286.812
0 days 00:05:46.821000,12.4,76.7,1024.4,False,16.9,181,3.5,5,Canadian Grand Prix,346.821
0 days 00:06:46.834000,12.4,76.4,1024.5,False,17.2,193,1.8,5,Canadian Grand Prix,406.834
0 days 00:07:46.844000,12.7,77.4,1024.6,False,17.1,191,1.9,5,Canadian Grand Prix,466.844
0 days 00:08:46.854000,12.3,77.4,1024.6,False,17.1,191,1.9,5,Canadian Grand Prix,526.854
0 days 00:09:46.847000,12.5,77.0,1024.6,False,16.9,191,2.0,5,Canadian Grand Prix,586.847
0 days 00:10:46.852000,12.2,77.0,1024.6,False,16.9,191,2.0,5,Canadian Grand Prix,646.852
0 days 00:11:46.858000,12.2,77.0,1024.6,False,16.9,191,2.0,5,Canadian Grand Prix,706.858
0 days 00:12:46.874000,12.1,77.0,1024.6,False,16.9,191,2.0,5,Canadian Grand Prix,766.874
0 days 00:13:46.893000,12.5,76.6,1024.5,False,17.3,325,1.6,5,Canadian Grand Prix,826.893
0 days 00:14:46.887000,12.4,76.6,1024.5,False,17.3,325,1.6,5,Canadian Grand Prix,886.887
0 days 00:15:46.890000,12.3,76.3,1024.4,False,17.1,202,3.1,5,Canadian Grand Prix,946.89
0 days 00:16:46.916000,12.2,76.3,1024.4,False,17.1,202,3.1,5,Canadian Grand Prix,1006.916
0 days 00:17:46.920000,12.2,76.3,1024.4,False,17.1,202,3.1,5,Canadian Grand Prix,1066.92
0 days 00:18:46.923000,12.5,76.0,1024.3,False,17.8,283,1.5,5,Canadian Grand Prix,1126.923
0 days 00:19:46.938000,12.6,76.0,1024.3,False,17.8,283,1.5,5,Canadian Grand Prix,1186.938
0 days 00:20:46.931000,12.3,76.0,1024.3,False,17.8,283,1.5,5,Canadian Grand Prix,1246.931
0 days 00:21:46.924000,12.4,76.0,1024.3,False,17.8,283,1.5,5,Canadian Grand Prix,1306.924
0 days 00:22:46.937000,12.4,76.0,1024.3,False,17.8,283,1.5,5,Canadian Grand Prix,1366.937
0 days 00:23:46.934000,12.5,76.0,1024.3,False,17.8,283,1.5,5,Canadian Grand Prix,1426.934
0 days 00:24:46.940000,13.1,74.4,1024.0,False,18.1,246,1.5,5,Canadian Grand Prix,1486.94
0 days 00:25:46.931000,12.7,73.4,1023.9,False,18.4,298,1.7,5,Canadian Grand Prix,1546.931
0 days 00:26:46.926000,12.6,73.4,1023.9,False,18.4,298,1.7,5,Canadian Grand Prix,1606.926
0 days 00:27:46.939000,12.9,73.1,1023.9,False,18.4,280,1.4,5,Canadian Grand Prix,1666.939
0 days 00:28:46.936000,12.8,72.3,1024.0,False,18.0,225,0.9,5,Canadian Grand Prix,1726.936
0 days 00:29:46.930000,12.7,72.3,1024.0,False,18.0,225,0.9,5,Canadian Grand Prix,1786.93
0 days 00:30:46.944000,12.9,72.3,1024.0,False,18.0,225,0.9,5,Canadian Grand Prix,1846.944
0 days 00:31:46.943000,12.8,72.4,1023.9,False,18.4,264,1.6,5,Canadian Grand Prix,1906.943
0 days 00:32:46.943000,12.9,72.0,1023.9,False,18.4,169,2.0,5,Canadian Grand Prix,1966.943
0 days 00:33:46.941000,12.7,72.0,1023.9,False,18.4,169,2.0,5,Canadian Grand Prix,2026.941
0 days 00:34:46.938000,12.7,72.0,1023.9,False,18.4,169,2.0,5,Canadian Grand Prix,2086.938
0 days 00:35:46.945000,12.8,72.0,1023.9,False,18.4,169,2.0,5,Canadian Grand Prix,2146.945
0 days 00:36:46.929000,13.0,70.9,1024.0,False,18.2,229,0.9,5,Canadian Grand Prix,2206.929
0 days 00:37:46.936000,13.3,71.0,1024.0,False,18.3,252,1.8,5,Canadian Grand Prix,2266.936
0 days 00:38:46.931000,12.9,71.0,1024.0,False,18.3,252,1.8,5,Canadian Grand Prix,2326.931
0 days 00:39:46.945000,13.1,71.0,1024.0,False,18.3,194,0.9,5,Canadian Grand Prix,2386.945
0 days 00:40:46.943000,12.8,71.0,1024.0,False,18.3,194,0.9,5,Canadian Grand Prix,2446.943
0 days 00:41:46.950000,12.8,71.0,1024.0,False,18.3,194,0.9,5,Canadian Grand Prix,2506.95
0 days 00:42:46.950000,12.8,71.0,1024.0,False,18.3,194,0.9,5,Canadian Grand Prix,2566.95
0 days 00:43:46.938000,12.9,71.0,1024.0,False,18.3,194,0.9,5,Canadian Grand Prix,2626.938
0 days 00:44:46.942000,12.9,71.0,1024.0,False,18.3,194,0.9,5,Canadian Grand Prix,2686.942
0 days 00:45:46.949000,13.2,68.0,1024.0,False,18.4,170,4.5,5,Canadian Grand Prix,2746.949
0 days 00:46:46.955000,13.4,67.5,1024.0,False,18.1,188,4.5,5,Canadian Grand Prix,2806.955
0 days 00:47:46.949000,13.4,67.8,1023.9,False,18.3,184,1.9,5,Canadian Grand Prix,2866.949
0 days 00:48:46.950000,13.0,67.8,1023.9,False,18.3,184,1.9,5,Canadian Grand Prix,2926.95
0 days 00:49:46.952000,13.5,68.2,1023.8,False,18.5,179,1.5,5,Canadian Grand Prix,2986.952
0 days 00:50:46.960000,13.3,68.9,1023.7,False,18.3,193,1.7,5,Canadian Grand Prix,3046.96
0 days 00:51:46.960000,13.3,69.2,1024.0,False,18.4,176,2.4,5,Canadian Grand Prix,3106.96
0 days 00:52:46.961000,13.1,69.2,1024.0,False,18.4,176,2.4,5,Canadian Grand Prix,3166.961
0 days 00:53:46.959000,13.3,69.6,1023.7,False,18.6,202,3.0,5,Canadian Grand Prix,3226.959
0 days 00:54:46.961000,13.1,69.6,1023.7,False,18.6,202,3.0,5,Canadian Grand Prix,3286.961
0 days 00:55:46.961000,13.4,67.9,1023.7,False,18.9,244,1.0,5,Canadian Grand Prix,3346.961
0 days 00:56:46.946000,13.2,67.9,1023.7,False,18.9,244,1.0,5,Canadian Grand Prix,3406.946
0 days 00:57:46.962000,13.1,67.9,1023.7,False,18.9,244,1.0,5,Canadian Grand Prix,3466.962
0 days 00:58:46.948000,13.5,66.7,1023.6,False,19.1,239,0.7,5,Canadian Grand Prix,3526.948
0 days 00:59:46.960000,13.3,66.7,1023.6,False,19.1,239,0.7,5,Canadian Grand Prix,3586.96
0 days 01:00:46.965000,13.6,66.2,1023.4,False,19.1,209,2.0,5,Canadian Grand Prix,3646.965
0 days 01:01:46.971000,13.6,66.1,1023.4,False,19.0,199,1.3,5,Canadian Grand Prix,3706.971
0 days 01:02:46.966000,13.1,66.1,1023.4,False,19.0,199,1.3,5,Canadian Grand Prix,3766.966
0 days 01:03:46.983000,13.5,65.6,1023.5,False,18.9,198,2.9,5,Canadian Grand Prix,3826.983
0 days 01:04:46.977000,13.2,65.6,1023.5,False,18.9,198,2.9,5,Canadian Grand Prix,3886.977
0 days 01:05:46.985000,13.7,65.6,1023.4,False,18.8,177,2.5,5,Canadian Grand Prix,3946.985
